,Fitness,HD,Variants
57443,0.0,4.0,FYIW
57444,0.0,4.0,FYIY
57445,0.0141,4.0,FYKA
57446,0.0,4.0,FYKC
57447,0.0,4.0,FYKE
57448,0.0,4.0,FYKF
57449,0.0137,4.0,FYKG
57450,0.0196,4.0,FYKH
57451,0.0,4.0,FYKI
57452,0.00571,4.0,FYKL
57453,0.0,4.0,FYKM
57454,0.0,4.0,FYKN
57455,0.0,4.0,FYKP
57456,0.0,4.0,FYKQ
57457,0.0,4.0,FYKR
57458,0.0,4.0,FYKS
57459,0.0,4.0,FYKT
57460,0.0,4.0,FYKY
57461,1.5663355019999998,4.0,FYLA
57462,1.78365001,4.0,FYLC
57463,0.00866,4.0,FYLE
57464,0.0196,4.0,FYLF
57465,4.16644736,4.0,FYLG
57466,0.00812,4.0,FYLH
57467,0.0116,4.0,FYLI
57468,0.00548,4.0,FYLK
57469,0.031,4.0,FYLL
57470,0.03,4.0,FYLM
57471,0.0164,4.0,FYLN
57472,0.0294,4.0,FYLP
57473,0.00517,4.0,FYLQ
57474,0.00375,4.0,FYLR
57475,0.10698867,4.0,FYLS
57476,1.8123307730000002,4.0,FYLT
57477,0.0107,4.0,FYLW
57478,0.0033,4.0,FYLY
57479,2.161520845,4.0,FYMA
57480,0.417083336,4.0,FYMC
57481,0.0,4.0,FYME
57482,0.0152,4.0,FYMF
57483,2.838088725,4.0,FYMG
57484,0.0,4.0,FYMH
57485,0.16445000099999998,4.0,FYMI
57486,0.0171,4.0,FYMK
57487,0.0462,4.0,FYML
57488,0.209593138,4.0,FYMM
57489,0.0196,4.0,FYMN
57490,0.00392,4.0,FYMP
57491,0.0,4.0,FYMQ
57492,0.0033799999999999998,4.0,FYMR
57493,0.274083335,4.0,FYMS
57494,0.81430556,4.0,FYMT
57495,0.0,4.0,FYMW
57496,0.0,4.0,FYMY
57497,0.00498,4.0,FYNA
57498,0.0,4.0,FYNC
57499,0.0,4.0,FYNE
57500,0.0,4.0,FYNF
57501,0.0,4.0,FYNG
57502,0.00609,4.0,FYNH
57503,0.0,4.0,FYNI
57504,0.0,4.0,FYNK
57505,0.00412,4.0,FYNL
57506,0.0,4.0,FYNM
57507,0.0,4.0,FYNN
57508,0.00232,4.0,FYNP
57509,0.0,4.0,FYNQ
57510,0.0,4.0,FYNR
57511,0.0,4.0,FYNS
57512,0.00292,4.0,FYNT
57513,0.0,4.0,FYNW
57514,0.00596,4.0,FYNY
57515,0.0292,4.0,FYPA
57516,0.0,4.0,FYPC
57517,0.0,4.0,FYPE
57518,0.0,4.0,FYPF
57519,0.0409,4.0,FYPG
57520,0.00392,4.0,FYPH
57521,0.00685,4.0,FYPI
57522,0.0211,4.0,FYPK
57523,0.0026899999999999997,4.0,FYPL
57524,0.00884,4.0,FYPM
57525,0.0,4.0,FYPN
57526,0.0,4.0,FYPP
57527,0.0,4.0,FYPQ
57528,0.0055899999999999995,4.0,FYPR
57529,0.0109,4.0,FYPS
57530,0.0,4.0,FYPT
57531,0.0,4.0,FYPW
57532,0.0,4.0,FYPY
57533,0.0,4.0,FYQA
57534,0.0196,4.0,FYQG
57535,0.0,4.0,FYQI
57536,0.0,4.0,FYQK
57537,0.0,4.0,FYQL
57538,0.0,4.0,FYQP
57539,0.0,4.0,FYQQ
57540,0.0119,4.0,FYQR
57541,0.0125,4.0,FYQS
57542,0.0,4.0,FYQT
57543,0.0,4.0,FYQY
57544,0.00831,4.0,FYRA
57545,0.0257,4.0,FYRC
57546,0.0,4.0,FYRE
57547,0.00761,4.0,FYRF
57548,0.0185,4.0,FYRG
57549,0.0249,4.0,FYRH
57550,0.0,4.0,FYRI
57551,0.0134,4.0,FYRK
57552,0.00674,4.0,FYRL
57553,0.00583,4.0,FYRM
57554,0.00783,4.0,FYRN
57555,0.00439,4.0,FYRP
57556,0.0,4.0,FYRQ
57557,0.00218,4.0,FYRR
57558,0.00532,4.0,FYRS
57559,0.009290000000000001,4.0,FYRT
57560,0.0211,4.0,FYRW
57561,0.0,4.0,FYRY
57562,1.321245577,4.0,FYSA
57563,0.0317,4.0,FYSC
57564,0.0,4.0,FYSE
57565,0.0031100000000000004,4.0,FYSF
57566,0.115194445,4.0,FYSG
57567,0.00209,4.0,FYSH
57568,0.0252,4.0,FYSI
57569,0.0,4.0,FYSK
57570,0.00863,4.0,FYSL
57571,0.0138,4.0,FYSM
57572,0.00283,4.0,FYSN
57573,0.0054600000000000004,4.0,FYSP
57574,0.0020800000000000003,4.0,FYSQ
57575,0.00202,4.0,FYSR
57576,0.142948636,4.0,FYSS
57577,0.0249,4.0,FYST
57578,0.0,4.0,FYSW
57579,0.00715,4.0,FYSY
57580,0.0103,4.0,FYTA
57581,0.0171,4.0,FYTC
57582,0.004220000000000001,4.0,FYTE
57583,0.0,4.0,FYTF
57584,0.00818,4.0,FYTG
57585,0.0,4.0,FYTH
57586,0.0,4.0,FYTI
57587,0.0,4.0,FYTK
57588,0.0016300000000000002,4.0,FYTL
57589,0.0,4.0,FYTM
57590,0.006229999999999999,4.0,FYTN
57591,0.00579,4.0,FYTP
57592,0.0,4.0,FYTQ
57593,0.0114,4.0,FYTR
57594,0.0136,4.0,FYTS
57595,0.0019399999999999999,4.0,FYTT
57596,0.0,4.0,FYTW
57597,0.0,4.0,FYTY
57598,0.10004041699999999,4.0,FYVA
57599,0.0502,4.0,FYVC
57600,0.007509999999999999,4.0,FYVE
57601,0.007209999999999999,4.0,FYVF
57602,1.3790980469999998,4.0,FYVG
57603,0.00293,4.0,FYVH
57604,0.0299,4.0,FYVI
57605,0.00418,4.0,FYVK
57606,0.00344,4.0,FYVL
57607,0.0173,4.0,FYVM
57608,0.00238,4.0,FYVN
57609,0.00731,4.0,FYVP
57610,0.0032600000000000003,4.0,FYVQ
57611,0.0050799999999999994,4.0,FYVR
57612,0.0118,4.0,FYVS
57613,0.0759,4.0,FYVT
57614,0.00277,4.0,FYVW
57615,0.00278,4.0,FYVY
57616,0.0446,4.0,FYWA
57617,0.0161,4.0,FYWC
57618,0.0,4.0,FYWE
57619,0.0,4.0,FYWF
57620,0.0721,4.0,FYWG
57621,0.0,4.0,FYWH
57622,0.167495371,4.0,FYWI
57623,0.0,4.0,FYWK
57624,0.0967,4.0,FYWL
57625,0.21083333399999998,4.0,FYWM
57626,0.0289,4.0,FYWN
57627,0.0,4.0,FYWP
57628,0.0,4.0,FYWQ
57629,0.0,4.0,FYWR
57630,0.006370000000000001,4.0,FYWS
57631,0.0593,4.0,FYWT
57632,0.0,4.0,FYWW
57633,0.0,4.0,FYWY
57634,0.0737,4.0,FYYA
57635,0.0177,4.0,FYYC
57636,0.0,4.0,FYYE
57637,0.0,4.0,FYYF
57638,0.562981985,4.0,FYYG
57639,0.00962,4.0,FYYH
57640,0.0257,4.0,FYYI
57641,0.0,4.0,FYYK
57642,0.00945,4.0,FYYL
57643,0.0,4.0,FYYM
57644,0.006529999999999999,4.0,FYYN
57645,0.0026899999999999997,4.0,FYYP
57646,0.0,4.0,FYYQ
57647,0.0115,4.0,FYYR
57648,0.0131,4.0,FYYS
57649,0.0363,4.0,FYYT
57650,0.0,4.0,FYYW
57651,0.0,4.0,FYYY
57652,0.00804,4.0,GAAA
57653,0.0028,4.0,GAAC
57654,0.0,4.0,GAAE
57655,0.000766,4.0,GAAF
57656,0.0062,4.0,GAAG
57657,0.00101,4.0,GAAH
57658,0.0008410000000000001,4.0,GAAI
57659,0.00303,4.0,GAAK
57660,0.0020399999999999997,4.0,GAAL
57661,0.001,4.0,GAAM
57662,0.0,4.0,GAAN
57663,0.00231,4.0,GAAP
57664,0.00278,4.0,GAAQ
57665,0.000584,4.0,GAAR
57666,0.0016899999999999999,4.0,GAAS
57667,0.00132,4.0,GAAT
57668,0.004370000000000001,4.0,GAAW
57669,0.0021899999999999997,4.0,GAAY
57670,0.0289,4.0,GACA
57671,0.0157,4.0,GACC
57672,0.0085,4.0,GACE
57673,0.0,4.0,GACF
57674,0.0173,4.0,GACG
57675,0.0,4.0,GACH
57676,0.00218,4.0,GACI
57677,0.00857,4.0,GACK
57678,0.00173,4.0,GACL
57679,0.0018800000000000002,4.0,GACM
57680,0.00209,4.0,GACN
57681,0.000727,4.0,GACP
57682,0.00156,4.0,GACQ
57683,0.00355,4.0,GACR
57684,0.00413,4.0,GACS
57685,0.000801,4.0,GACT
57686,0.0,4.0,GACW
57687,0.0,4.0,GACY
57688,0.00185,4.0,GADA
57689,0.0016899999999999999,4.0,GADC
57690,0.00172,4.0,GADE
57691,0.0,4.0,GADF
57692,0.0,4.0,GADG
57693,0.00123,4.0,GADH
57694,0.00168,4.0,GADI
57695,0.0,4.0,GADK
57696,0.00144,4.0,GADL
57697,0.00182,4.0,GADM
57698,0.0033399999999999997,4.0,GADN
57699,0.0,4.0,GADP
57700,0.0,4.0,GADQ
57701,0.00124,4.0,GADR
57702,0.000986,4.0,GADS
57703,0.0,4.0,GADT
57704,0.00228,4.0,GADW
57705,0.0,4.0,GADY
57706,0.00206,4.0,GAEA
57707,0.0036299999999999995,4.0,GAEC
57708,0.00139,4.0,GAEE
57709,0.00792,4.0,GAEF
57710,0.00117,4.0,GAEG
57711,0.0,4.0,GAEH
57712,0.00313,4.0,GAEI
57713,0.00182,4.0,GAEK
57714,0.0030399999999999997,4.0,GAEL
57715,0.0019399999999999999,4.0,GAEM
57716,0.0,4.0,GAEN
57717,0.00095,4.0,GAEP
57718,0.0,4.0,GAEQ
57719,0.00164,4.0,GAER
57720,0.00198,4.0,GAES
57721,0.0005099999999999999,4.0,GAET
57722,0.00186,4.0,GAEW
57723,0.0,4.0,GAEY
57724,0.13845031900000002,4.0,GAFA
57725,0.0185,4.0,GAFC
57726,0.0,4.0,GAFE
57727,0.00131,4.0,GAFF
57728,0.7695416709999999,4.0,GAFG
57729,0.000831,4.0,GAFH
57730,0.00115,4.0,GAFI
57731,0.00328,4.0,GAFK
57732,0.00151,4.0,GAFL
57733,0.0,4.0,GAFM
57734,0.0035,4.0,GAFN
57735,0.004079999999999999,4.0,GAFP
57736,0.0009449999999999999,4.0,GAFQ
57737,0.00132,4.0,GAFR
57738,0.0122,4.0,GAFS
57739,0.32461745,4.0,GAFT
57740,0.00202,4.0,GAFW
57741,0.00195,4.0,GAFY
57742,0.0030800000000000003,4.0,GAHA
57743,0.0,4.0,GAHC
57744,0.00596,4.0,GAHE
57745,0.0,4.0,GAHF
57746,0.0036299999999999995,4.0,GAHG
57747,0.0,4.0,GAHH
57748,0.0,4.0,GAHI
57749,0.0026100000000000003,4.0,GAHK
57750,0.00243,4.0,GAHL
57751,0.0,4.0,GAHM
57752,0.0024,4.0,GAHN
57753,0.0023899999999999998,4.0,GAHP
57754,0.00205,4.0,GAHQ
57755,0.0017800000000000001,4.0,GAHR
57756,0.00282,4.0,GAHS
57757,0.00442,4.0,GAHT
57758,0.0,4.0,GAHW
57759,0.0,4.0,GAHY
57760,0.000865,4.0,GAIA
57761,0.0,4.0,GAIC
57762,0.0,4.0,GAIE
57763,0.00209,4.0,GAIF
57764,0.00131,4.0,GAIG
57765,0.0,4.0,GAIH
57766,0.0,4.0,GAII
57767,0.00286,4.0,GAIK
57768,0.0,4.0,GAIL
57769,0.0,4.0,GAIM
57770,0.0,4.0,GAIN
57771,0.00149,4.0,GAIP
57772,0.0019,4.0,GAIQ
57773,0.00141,4.0,GAIR
57774,0.000549,4.0,GAIS
57775,0.000833,4.0,GAIT
57776,0.0,4.0,GAIW
57777,0.0,4.0,GAIY
57778,0.0027600000000000003,4.0,GAKA
57779,0.00527,4.0,GAKC
57780,0.0039700000000000004,4.0,GAKE
57781,0.0,4.0,GAKF
57782,0.0,4.0,GAKG
57783,0.0,4.0,GAKH
57784,0.00277,4.0,GAKI
57785,0.00449,4.0,GAKK
57786,0.000675,4.0,GAKL
57787,0.0026100000000000003,4.0,GAKM
57788,0.0,4.0,GAKN
57789,0.0023,4.0,GAKP
57790,0.0,4.0,GAKQ
57791,0.0027,4.0,GAKR
57792,0.00107,4.0,GAKS
57793,0.0008810000000000001,4.0,GAKT
57794,0.0,4.0,GAKW
57795,0.0,4.0,GAKY
57796,0.00617,4.0,GALA
57797,0.0039700000000000004,4.0,GALC
57798,0.00264,4.0,GALE
57799,0.000859,4.0,GALF
57800,0.0448,4.0,GALG
57801,0.000304,4.0,GALH
57802,0.00095,4.0,GALI
57803,0.00107,4.0,GALK
57804,0.00262,4.0,GALL
57805,0.000986,4.0,GALM
57806,0.0022,4.0,GALN
57807,0.0022,4.0,GALP
57808,0.00037400000000000004,4.0,GALQ
57809,0.00175,4.0,GALR
57810,0.0015199999999999999,4.0,GALS
57811,0.0131,4.0,GALT
57812,0.000595,4.0,GALW
57813,0.0013800000000000002,4.0,GALY
57814,0.00872,4.0,GAMA
57815,0.00175,4.0,GAMC
57816,0.0,4.0,GAME
57817,0.00373,4.0,GAMF
57818,0.0299,4.0,GAMG
57819,0.00375,4.0,GAMH
57820,0.00182,4.0,GAMI
57821,0.00173,4.0,GAMK
57822,0.0,4.0,GAML
57823,0.0017800000000000001,4.0,GAMM
57824,0.0,4.0,GAMN
57825,0.00173,4.0,GAMP
57826,0.0,4.0,GAMQ
57827,0.00146,4.0,GAMR
57828,0.0015400000000000001,4.0,GAMS
57829,0.00561,4.0,GAMT
57830,0.0,4.0,GAMW
57831,0.0,4.0,GAMY
57832,0.0007509999999999999,4.0,GANA
57833,0.0024,4.0,GANC
57834,0.00206,4.0,GANE
57835,0.00225,4.0,GANF
57836,0.0,4.0,GANG
57837,0.00345,4.0,GANH
57838,0.00432,4.0,GANI
57839,0.0,4.0,GANK
57840,0.00201,4.0,GANL
57841,0.00221,4.0,GANM
57842,0.0,4.0,GANN
57843,0.00315,4.0,GANP
57844,0.0,4.0,GANQ
57845,0.00307,4.0,GANR
57846,0.0,4.0,GANS
57847,0.0033299999999999996,4.0,GANT
57848,0.00485,4.0,GANW
57849,0.0,4.0,GANY
57850,0.0016899999999999999,4.0,GAPA
57851,0.00483,4.0,GAPC
57852,0.00213,4.0,GAPE
57853,0.00307,4.0,GAPF
57854,0.00146,4.0,GAPG
57855,0.0,4.0,GAPH
57856,0.0009519999999999999,4.0,GAPI
57857,0.0,4.0,GAPK
57858,0.00144,4.0,GAPL
57859,0.0,4.0,GAPM
57860,0.0027600000000000003,4.0,GAPN
57861,0.00172,4.0,GAPP
57862,0.00259,4.0,GAPQ
57863,0.00212,4.0,GAPR
57864,0.00293,4.0,GAPS
57865,0.00193,4.0,GAPT
57866,0.0012699999999999999,4.0,GAPW
57867,0.0,4.0,GAPY
57868,0.000739,4.0,GAQA
57869,0.0113,4.0,GAQC
57870,0.0,4.0,GAQE
57871,0.0,4.0,GAQF
57872,0.0013800000000000002,4.0,GAQG
57873,0.00134,4.0,GAQH
57874,0.0,4.0,GAQI
57875,0.00663,4.0,GAQK
57876,0.000554,4.0,GAQL
57877,0.00415,4.0,GAQM
57878,0.0,4.0,GAQN
57879,0.00123,4.0,GAQP
57880,0.0,4.0,GAQQ
57881,0.0,4.0,GAQR
57882,0.00296,4.0,GAQS
57883,0.00279,4.0,GAQT
57884,0.0069099999999999995,4.0,GAQW
57885,0.0015,4.0,GAQY
57886,0.0022,4.0,GARA
57887,0.0017800000000000001,4.0,GARC
57888,0.000534,4.0,GARE
57889,0.00137,4.0,GARF
57890,0.0028,4.0,GARG
57891,0.0022600000000000003,4.0,GARH
57892,0.0009310000000000001,4.0,GARI
57893,0.00173,4.0,GARK
57894,0.0019100000000000002,4.0,GARL
57895,0.0016,4.0,GARM
57896,0.000942,4.0,GARN
57897,0.00198,4.0,GARP
57898,0.00134,4.0,GARQ
57899,0.00149,4.0,GARR
57900,0.00157,4.0,GARS
57901,0.0021,4.0,GART
57902,0.000682,4.0,GARW
57903,0.00274,4.0,GARY
57904,0.00105,4.0,GASA
57905,0.00221,4.0,GASC
57906,0.00279,4.0,GASE
57907,0.00141,4.0,GASF
57908,0.00123,4.0,GASG
57909,0.000681,4.0,GASH
57910,0.00105,4.0,GASI
57911,0.00183,4.0,GASK
57912,0.000926,4.0,GASL
57913,0.00114,4.0,GASM
57914,0.0027300000000000002,4.0,GASN
57915,0.00124,4.0,GASP
57916,0.00286,4.0,GASQ
57917,0.00116,4.0,GASR
57918,0.0019399999999999999,4.0,GASS
57919,0.00155,4.0,GAST
57920,0.0013800000000000002,4.0,GASW
57921,0.000767,4.0,GASY
57922,0.00233,4.0,GATA
57923,0.0,4.0,GATC
57924,0.0,4.0,GATE
57925,0.00112,4.0,GATF
57926,0.0,4.0,GATG
57927,0.000935,4.0,GATH
57928,0.0,4.0,GATI
57929,0.00303,4.0,GATK
57930,0.00236,4.0,GATL
57931,0.0,4.0,GATM
57932,0.00428,4.0,GATN
57933,0.00121,4.0,GATP
57934,0.0,4.0,GATQ
57935,0.000466,4.0,GATR
57936,0.00235,4.0,GATS
57937,0.00137,4.0,GATT
57938,0.0034700000000000004,4.0,GATW
57939,0.0035,4.0,GATY
57940,0.000401,4.0,GAVA
57941,0.0,4.0,GAVC
57942,0.0,4.0,GAVE
57943,0.0,4.0,GAVF
57944,0.00227,4.0,GAVG
57945,0.0,4.0,GAVH
57946,0.000575,4.0,GAVI
57947,0.0,4.0,GAVK
57948,0.00162,4.0,GAVL
57949,0.00053,4.0,GAVM
57950,0.000526,4.0,GAVN
57951,0.0,4.0,GAVP
57952,0.0009400000000000001,4.0,GAVQ
57953,0.00187,4.0,GAVR
57954,0.000177,4.0,GAVS
57955,0.001,4.0,GAVT
57956,0.0,4.0,GAVW
57957,0.0,4.0,GAVY
57958,0.00198,4.0,GAWA
57959,0.00314,4.0,GAWC
57960,0.0,4.0,GAWE
57961,0.00179,4.0,GAWF
57962,0.00264,4.0,GAWG
57963,0.0,4.0,GAWH
57964,0.0027199999999999998,4.0,GAWI
57965,0.0013,4.0,GAWK
57966,0.00475,4.0,GAWL
57967,0.00118,4.0,GAWM
57968,0.005,4.0,GAWN
57969,0.00228,4.0,GAWP
57970,0.0016300000000000002,4.0,GAWQ
57971,0.00249,4.0,GAWR
57972,0.00176,4.0,GAWS
57973,0.00151,4.0,GAWT
57974,0.00134,4.0,GAWW
57975,0.0032700000000000003,4.0,GAWY
57976,0.0494,4.0,GAYA
57977,0.00266,4.0,GAYC
57978,0.00485,4.0,GAYE
57979,0.00406,4.0,GAYF
57980,0.3673883,4.0,GAYG
57981,0.00205,4.0,GAYH
57982,0.00418,4.0,GAYI
57983,0.0028,4.0,GAYK
57984,0.00527,4.0,GAYL
57985,0.00243,4.0,GAYM
57986,0.00238,4.0,GAYN
57987,0.00606,4.0,GAYP
57988,0.00202,4.0,GAYQ
57989,0.00158,4.0,GAYR
57990,0.00447,4.0,GAYS
57991,0.044,4.0,GAYT
57992,0.0032600000000000003,4.0,GAYW
57993,0.0,4.0,GAYY
57994,0.0198,4.0,GCAA
57995,0.0,4.0,GCAC
57996,0.00375,4.0,GCAE
57997,0.0186,4.0,GCAF
57998,0.00571,4.0,GCAG
57999,0.00609,4.0,GCAH
58000,0.00548,4.0,GCAI
58001,0.00435,4.0,GCAK
58002,0.0106,4.0,GCAL
58003,0.0087,4.0,GCAM
58004,0.0,4.0,GCAN
58005,0.0,4.0,GCAP
58006,0.00305,4.0,GCAQ
58007,0.0045899999999999995,4.0,GCAR
58008,0.00619,4.0,GCAS
58009,0.00535,4.0,GCAT
58010,0.006370000000000001,4.0,GCAW
58011,0.00365,4.0,GCAY
58012,0.0542,4.0,GCCA
58013,0.0392,4.0,GCCC
58014,0.0,4.0,GCCE
58015,0.0,4.0,GCCF
58016,0.0289,4.0,GCCG
58017,0.0,4.0,GCCH
58018,0.00703,4.0,GCCI
58019,0.0,4.0,GCCK
58020,0.0209,4.0,GCCL
58021,0.0,4.0,GCCM
58022,0.0,4.0,GCCN
58023,0.0,4.0,GCCP
58024,0.0,4.0,GCCQ
58025,0.00979,4.0,GCCR
58026,0.00442,4.0,GCCS
58027,0.006679999999999999,4.0,GCCT
58028,0.0,4.0,GCCW
58029,0.00783,4.0,GCCY
58030,0.0028899999999999998,4.0,GCDA
58031,0.0,4.0,GCDC
58032,0.0,4.0,GCDE
58033,0.0,4.0,GCDF
58034,0.00979,4.0,GCDG
58035,0.0,4.0,GCDH
58036,0.0,4.0,GCDI
58037,0.0,4.0,GCDK
58038,0.0069099999999999995,4.0,GCDL
58039,0.00609,4.0,GCDM
58040,0.0,4.0,GCDN
58041,0.0,4.0,GCDP
58042,0.0,4.0,GCDQ
58043,0.00485,4.0,GCDR
58044,0.0024,4.0,GCDS
58045,0.0030800000000000003,4.0,GCDT
58046,0.0,4.0,GCDW
58047,0.0,4.0,GCDY
58048,0.0,4.0,GCEA
58049,0.0,4.0,GCEC
58050,0.0114,4.0,GCEE
58051,0.0,4.0,GCEF
58052,0.00685,4.0,GCEG
58053,0.00583,4.0,GCEH
58054,0.0,4.0,GCEI
58055,0.00945,4.0,GCEK
58056,0.0129,4.0,GCEL
58057,0.0,4.0,GCEM
58058,0.0,4.0,GCEN
58059,0.0,4.0,GCEP
58060,0.0,4.0,GCEQ
58061,0.0033399999999999997,4.0,GCER
58062,0.0,4.0,GCES
58063,0.0114,4.0,GCET
58064,0.0,4.0,GCEW
58065,0.0,4.0,GCEY
58066,0.221166255,4.0,GCFA
58067,0.0471,4.0,GCFC
58068,0.00473,4.0,GCFE
58069,0.0,4.0,GCFF
58070,0.88848681,4.0,GCFG
58071,0.0,4.0,GCFH
58072,0.0171,4.0,GCFI
58073,0.00945,4.0,GCFK
58074,0.0224,4.0,GCFL
58075,0.0232,4.0,GCFM
58076,0.00798,4.0,GCFN
58077,0.0152,4.0,GCFP
58078,0.00839,4.0,GCFQ
58079,0.00884,4.0,GCFR
58080,0.0447,4.0,GCFS
58081,0.526291474,4.0,GCFT
58082,0.005370000000000001,4.0,GCFW
58083,0.00685,4.0,GCFY
58084,0.0,4.0,GCHA
58085,0.0,4.0,GCHE
58086,0.0161,4.0,GCHF
58087,0.0392,4.0,GCHG
58088,0.0,4.0,GCHH
58089,0.0,4.0,GCHI
58090,0.0,4.0,GCHL
58091,0.0249,4.0,GCHN
58092,0.007209999999999999,4.0,GCHP
58093,0.0,4.0,GCHQ
58094,0.0196,4.0,GCHR
58095,0.006679999999999999,4.0,GCHS
58096,0.0,4.0,GCHT
58097,0.00958,4.0,GCIA
58098,0.006529999999999999,4.0,GCIC
58099,0.0,4.0,GCIE
58100,0.0,4.0,GCIF
58101,0.00703,4.0,GCIG
58102,0.0087,4.0,GCIH
58103,0.00571,4.0,GCII
58104,0.005370000000000001,4.0,GCIK
58105,0.0017800000000000001,4.0,GCIL
58106,0.0112,4.0,GCIM
58107,0.00548,4.0,GCIN
58108,0.0108,4.0,GCIP
58109,0.00806,4.0,GCIQ
58110,0.005520000000000001,4.0,GCIR
58111,0.00818,4.0,GCIS
58112,0.0019399999999999999,4.0,GCIT
58113,0.00761,4.0,GCIW
58114,0.0,4.0,GCIY
58115,0.0107,4.0,GCKA
58116,0.0131,4.0,GCKC
58117,0.0274,4.0,GCKE
58118,0.0,4.0,GCKF
58119,0.0,4.0,GCKG
58120,0.00914,4.0,GCKH
58121,0.0,4.0,GCKI
58122,0.0,4.0,GCKK
58123,0.0114,4.0,GCKL
58124,0.0,4.0,GCKM
58125,0.0,4.0,GCKN
58126,0.009290000000000001,4.0,GCKP
58127,0.0,4.0,GCKQ
58128,0.00857,4.0,GCKR
58129,0.0201,4.0,GCKS
58130,0.00517,4.0,GCKT
58131,0.0,4.0,GCKW
58132,0.0114,4.0,GCKY
58133,0.0136,4.0,GCLA
58134,0.00848,4.0,GCLC
58135,0.00798,4.0,GCLE
58136,0.0039700000000000004,4.0,GCLF
58137,0.0993,4.0,GCLG
58138,0.00527,4.0,GCLH
58139,0.0105,4.0,GCLI
58140,0.00818,4.0,GCLK
58141,0.0176,4.0,GCLL
58142,0.0,4.0,GCLM
58143,0.005220000000000001,4.0,GCLN
58144,0.00884,4.0,GCLP
58145,0.00884,4.0,GCLQ
58146,0.0136,4.0,GCLR
58147,0.0072900000000000005,4.0,GCLS
58148,0.0253,4.0,GCLT
58149,0.0,4.0,GCLW
58150,0.0055899999999999995,4.0,GCLY
58151,0.0356,4.0,GCMA
58152,0.0125,4.0,GCMC
58153,0.0,4.0,GCME
58154,0.0,4.0,GCMF
58155,0.0559,4.0,GCMG
58156,0.00685,4.0,GCMH
58157,0.0,4.0,GCMI
58158,0.0228,4.0,GCMK
58159,0.0211,4.0,GCML
58160,0.0249,4.0,GCMM
58161,0.0,4.0,GCMN
58162,0.0028899999999999998,4.0,GCMP
58163,0.0316,4.0,GCMQ
58164,0.0033799999999999998,4.0,GCMR
58165,0.007940000000000001,4.0,GCMS
58166,0.015,4.0,GCMT
58167,0.0,4.0,GCMW
58168,0.0,4.0,GCMY
58169,0.0105,4.0,GCNA
58170,0.0,4.0,GCNC
58171,0.0498,4.0,GCNE
58172,0.0,4.0,GCNF
58173,0.0215,4.0,GCNG
58174,0.0134,4.0,GCNH
58175,0.0,4.0,GCNI
58176,0.00831,4.0,GCNK
58177,0.0168,4.0,GCNL
58178,0.0,4.0,GCNM
58179,0.0238,4.0,GCNN
58180,0.0032600000000000003,4.0,GCNP
58181,0.006529999999999999,4.0,GCNQ
58182,0.00596,4.0,GCNR
58183,0.0,4.0,GCNS
58184,0.00899,4.0,GCNT
58185,0.0,4.0,GCNW
58186,0.00914,4.0,GCNY
58187,0.00375,4.0,GCPA
58188,0.0,4.0,GCPC
58189,0.00945,4.0,GCPE
58190,0.0,4.0,GCPF
58191,0.006529999999999999,4.0,GCPG
58192,0.0,4.0,GCPH
58193,0.007209999999999999,4.0,GCPI
58194,0.0122,4.0,GCPK
58195,0.0,4.0,GCPL
58196,0.0,4.0,GCPM
58197,0.0,4.0,GCPN
58198,0.0055899999999999995,4.0,GCPP
58199,0.0117,4.0,GCPQ
58200,0.00602,4.0,GCPR
58201,0.00247,4.0,GCPS
58202,0.00228,4.0,GCPT
58203,0.0,4.0,GCPW
58204,0.0,4.0,GCPY
58205,0.0,4.0,GCQA
58206,0.0,4.0,GCQE
58207,0.0,4.0,GCQF
58208,0.0,4.0,GCQG
58209,0.0,4.0,GCQH
58210,0.0,4.0,GCQI
58211,0.0,4.0,GCQK
58212,0.0,4.0,GCQL
58213,0.0,4.0,GCQM
58214,0.0,4.0,GCQP
58215,0.0,4.0,GCQQ
58216,0.0,4.0,GCQR
58217,0.0,4.0,GCQS
58218,0.0,4.0,GCQT
58219,0.004,4.0,GCRA
58220,0.00517,4.0,GCRC
58221,0.00583,4.0,GCRE
58222,0.0,4.0,GCRF
58223,0.0,4.0,GCRG
58224,0.00428,4.0,GCRH
58225,0.006679999999999999,4.0,GCRI
58226,0.0107,4.0,GCRK
58227,0.0017800000000000001,4.0,GCRL
58228,0.0,4.0,GCRM
58229,0.0,4.0,GCRN
58230,0.0,4.0,GCRP
58231,0.0,4.0,GCRQ
58232,0.00511,4.0,GCRR
58233,0.0018,4.0,GCRS
58234,0.0026899999999999997,4.0,GCRT
58235,0.0,4.0,GCRW
58236,0.0,4.0,GCRY
58237,0.0157,4.0,GCSA
58238,0.0,4.0,GCSC
58239,0.012,4.0,GCSE
58240,0.0,4.0,GCSF
58241,0.00583,4.0,GCSG
58242,0.00477,4.0,GCSH
58243,0.0,4.0,GCSI
58244,0.0033,4.0,GCSK
58245,0.0019,4.0,GCSL
58246,0.0135,4.0,GCSM
58247,0.0055899999999999995,4.0,GCSN
58248,0.009309999999999999,4.0,GCSP
58249,0.0,4.0,GCSQ
58250,0.00271,4.0,GCSR
58251,0.00461,4.0,GCSS
58252,0.00555,4.0,GCST
58253,0.0,4.0,GCSW
58254,0.00866,4.0,GCSY
58255,0.00609,4.0,GCTA
